Tile,Address,Average dBm,Variance in dBm,Address Count,Number of Positions,33,Number of Addresses,100
0,ArubaNet_11:eb:b2,-49.360975609756096,3.97701368233,205
0,ArubaNet_11:eb:b0,-49.47572815533981,4.17174097464,206
0,ArubaNet_11:eb:b1,-49.51231527093596,3.98383848189,203
0,ArubaNet_11:fd:b2,-83.51181102362204,0.801041602083,127
0,ArubaNet_11:fd:b0,-83.5984251968504,0.775745551491,127
0,ArubaNet_11:fd:b1,-83.66666666666667,0.687338501292,129
0,ArubaNet_11:fa:d2,-100,0.0,0
0,ArubaNet_11:fa:d0,-100,0.0,0
0,ArubaNet_11:fa:d1,-100,0.0,0
0,ArubaNet_11:eb:c1,-100,0.0,0
0,ArubaNet_11:ab:e7,-100,0.0,0
0,ArubaNet_11:ef:72,-100,0.0,0
0,ArubaNet_11:ef:70,-100,0.0,0
0,ArubaNet_11:ef:71,-100,0.0,0
0,ArubaNet_11:eb:52,-100,0.0,0
0,ArubaNet_11:eb:50,-100,0.0,0
0,ArubaNet_11:eb:51,-100,0.0,0
0,ArubaNet_11:ec:f0,-100,0.0,0
0,ArubaNet_11:ec:f1,-100,0.0,0
0,ArubaNet_11:ec:f2,-100,0.0,0
0,ArubaNet_11:eb:a2,-100,0.0,0
0,ArubaNet_11:eb:a0,-100,0.0,0
0,ArubaNet_11:eb:a1,-100,0.0,0
0,ArubaNet_11:ec:e0,-100,0.0,0
0,ArubaNet_11:ec:e1,-100,0.0,0
0,ArubaNet_11:ec:e2,-100,0.0,0
0,ArubaNet_11:39:b4,-100,0.0,0
0,ArubaNet_11:f9:71,-100,0.0,0
0,ArubaNet_11:f9:72,-100,0.0,0
0,ArubaNet_11:f9:70,-100,0.0,0
0,ArubaNet_91:00:73,-100,0.0,0
0,ArubaNet_11:f9:49,-100,0.0,0
0,ArubaNet_11:1f:86,-100,0.0,0
0,ArubaNet_11:f9:11,-100,0.0,0
0,ArubaNet_11:ea:25,-100,0.0,0
0,ArubaNet_11:1f:be,-100,0.0,0
0,ArubaNet_11:b9:72,-100,0.0,0
0,ArubaNet_f1:51:ae,-100,0.0,0
0,ArubaNet_91:26:dc,-100,0.0,0
0,ArubaNet_11:ad:fb,-100,0.0,0
0,ArubaNet_11:f9:e6,-100,0.0,0
0,ArubaNet_09:f9:70,-100,0.0,0
0,ArubaNet_21:1e:06,-100,0.0,0
0,ArubaNet_11:f9:92,-100,0.0,0
0,ArubaNet_11:ad:79,-100,0.0,0
0,ArubaNet_11:69:11,-100,0.0,0
0,ArubaNet_11:f9:d0,-100,0.0,0
0,ArubaNet_66:fe:70,-100,0.0,0
0,ArubaNet_bf:f8:71,-100,0.0,0
0,ArubaNet_11:0a:de,-100,0.0,0
0,ArubaNet_11:35:71,-100,0.0,0
0,ArubaNet_11:f9:ea,-100,0.0,0
0,ArubaNet_11:79:fb,-100,0.0,0
0,ArubaNet_91:07:5c,-100,0.0,0
0,ArubaNet_11:1f:06,-100,0.0,0
0,ArubaNet_13:e7:71,-100,0.0,0
0,ArubaNet_b1:4b:84,-100,0.0,0
0,ArubaNet_90:ef:71,-100,0.0,0
0,ArubaNet_11:f9:55,-100,0.0,0
0,ArubaNet_11:b9:cd,-100,0.0,0
0,ArubaNet_11:f9:20,-100,0.0,0
0,ArubaNet_11:99:ae,-100,0.0,0
0,ArubaNet_51:3c:b9,-100,0.0,0
0,ArubaNet_11:f9:42,-100,0.0,0
0,ArubaNet_d1:fd:70,-100,0.0,0
0,ArubaNet_f7:83:66,-100,0.0,0
0,ArubaNet_31:ef:71,-100,0.0,0
0,ArubaNet_11:e3:51,-100,0.0,0
0,ArubaNet_11:ea:d2,-100,0.0,0
0,ArubaNet_11:f1:52,-100,0.0,0
0,ArubaNet_11:f1:50,-100,0.0,0
0,ArubaNet_11:f1:51,-100,0.0,0
0,ArubaNet_11:f1:42,-100,0.0,0
0,ArubaNet_11:f1:40,-100,0.0,0
0,ArubaNet_11:f1:41,-100,0.0,0
0,ArubaNet_11:fd:22,-100,0.0,0
0,ArubaNet_11:fc:f2,-100,0.0,0
0,ArubaNet_11:fc:f0,-100,0.0,0
0,ArubaNet_11:fb:12,-100,0.0,0
0,ArubaNet_11:fb:10,-100,0.0,0
0,ArubaNet_11:fb:11,-100,0.0,0
0,ArubaNet_11:fc:f1,-100,0.0,0
0,ArubaNet_11:ea:d0,-100,0.0,0
0,ArubaNet_11:ea:d1,-100,0.0,0
0,ArubaNet_19:fb:11,-100,0.0,0
0,ArubaNet_11:6a:2b,-100,0.0,0
0,ArubaNet_41:bb:d1,-100,0.0,0
0,ArubaNet_f7:b7:17,-100,0.0,0
0,ArubaNet_11:ea:52,-100,0.0,0
0,ArubaNet_b1:fb:03,-100,0.0,0
0,ArubaNet_17:ea:d2,-100,0.0,0
0,ArubaNet_11:f8:d0,-100,0.0,0
0,ArubaNet_11:eb:71,-100,0.0,0
0,ArubaNet_11:8a:1f,-100,0.0,0
0,ArubaNet_11:bb:60,-100,0.0,0
0,ArubaNet_11:eb:3a,-100,0.0,0
0,ArubaNet_c1:eb:52,-100,0.0,0
0,ArubaNet_11:08:f2,-100,0.0,0
0,ArubaNet_e5:a1:84,-100,0.0,0
0,ArubaNet_11:4b:8d,-100,0.0,0
1,ArubaNet_11:eb:b2,-46.282296650717704,1.42748563449,209
1,ArubaNet_11:eb:b0,-46.32057416267943,1.47139488565,209
1,ArubaNet_11:eb:b1,-46.375,1.54206730769,208
1,ArubaNet_11:fd:b2,-83.81818181818181,1.39351557533,143
1,ArubaNet_11:fd:b0,-83.822695035461,1.50757004175,141
1,ArubaNet_11:fd:b1,-83.85507246376811,1.41377861794,138
1,ArubaNet_11:fa:d2,-88.42857142857143,0.530612244898,7
1,ArubaNet_11:fa:d0,-88.0,0.0,4
1,ArubaNet_11:fa:d1,-88.0,1.0,6
1,ArubaNet_11:eb:c1,-100,0.0,0
1,ArubaNet_11:ab:e7,-100,0.0,0
1,ArubaNet_11:ef:72,-100,0.0,0
