ArubaNet_10:e0:40,1.0,0.0
ArubaNet_10:e0:41,0.979358481369,0.0
ArubaNet_10:e0:42,0.963465920664,0.0
ArubaNet_11:eb:40,0.0197379639717,0.0
ArubaNet_11:eb:41,0.0192967740906,0.0
ArubaNet_11:fd:a0,0.409649356477,0.0
ArubaNet_11:fd:a1,0.400095509911,0.0
ArubaNet_11:fd:a2,0.395143680282,0.0
ArubaNet_3b:27:d3,0.0149037181858,0.0
ArubaNet_11:eb:42,0.0201242491648,0.0
ArubaNet_11:eb:0f,0.0118384441574,0.0
ArubaNet_11:eb:fe,0.0118384441574,0.0
ArubaNet_11:0b:9b,0.0187626695544,0.0
ArubaNet_ad:c0:41,0.0149037181858,0.0
ArubaNet_21:ac:03,0.0297368272491,0.0
ArubaNet_11:0d:b7,0.0236208014951,0.0
ArubaNet_11:eb:cf,0.0187626695544,0.0
ArubaNet_11:eb:6b,0.0149037181858,0.0
ArubaNet_11:ad:6a,0.0236208014951,0.0
ArubaNet_11:eb:ea,0.0149037181858,0.0
ArubaNet_11:eb:62,0.0149037181858,0.0
ArubaNet_11:4b:74,0.0167222468422,0.0
ArubaNet_11:18:f9,0.0149037181858,0.0
ArubaNet_11:eb:6c,0.0187626695544,0.0
ArubaNet_f7:e3:4c,0.0118384441574,0.0
ArubaNet_11:73:9d,0.0297368272491,0.0
ArubaNet_b1:f4:42,0.0187626695544,0.0
ArubaNet_11:eb:a8,0.0187626695544,0.0
ArubaNet_11:eb:12,0.0118384441574,0.0
ArubaNet_11:fd:c1,0.0157868190073,0.0
ArubaNet_0e:e2:32,0.0118384441574,0.0
ArubaNet_11:73:35,0.0236208014951,0.0
ArubaNet_11:ab:bc,0.0236208014951,0.0
ArubaNet_11:bf:42,0.0236208014951,0.0
ArubaNet_11:fd:c0,0.0143102615369,0.0
ArubaNet_11:eb:da,0.0118384441574,0.0
ArubaNet_11:eb:a4,0.0236208014951,0.0
ArubaNet_f7:e2:40,0.0236208014951,0.0
ArubaNet_51:38:44,0.0149037181858,0.0
ArubaNet_11:fd:c2,0.0149037181858,0.0
ArubaNet_11:eb:a6,0.0236208014951,0.0
ArubaNet_11:eb:8c,0.0187626695544,0.0
ArubaNet_11:73:c8,0.0187626695544,0.0
ArubaNet_11:fd:36,0.0118384441574,0.0
ArubaNet_11:8f:a4,0.0187626695544,0.0
ArubaNet_11:73:cf,0.0187626695544,0.0
ArubaNet_11:eb:16,0.0187626695544,0.0
ArubaNet_11:58:1f,0.0236208014951,0.0
ArubaNet_11:73:4f,0.0149037181858,0.0
ArubaNet_11:55:a0,0.000940361044941,0.0
ArubaNet_11:eb:8d,0.000940361044941,0.0
ArubaNet_51:9f:ee,0.000940361044941,0.0
ArubaNet_11:9d:4f,0.000940361044941,0.0
ArubaNet_11:4b:c8,0.000940361044941,0.0
ArubaNet_91:f1:14,0.000940361044941,0.0
ArubaNet_11:eb:70,0.000940361044941,0.0
ArubaNet_11:a3:4f,0.000940361044941,0.0
ArubaNet_11:eb:b8,0.000940361044941,0.0
ArubaNet_b9:bf:03,0.000940361044941,0.0
ArubaNet_61:8f:61,0.000940361044941,0.0
ArubaNet_5f:db:fe,0.000940361044941,0.0
ArubaNet_b1:df:01,0.000940361044941,0.0
ArubaNet_11:0b:36,0.000940361044941,0.0
ArubaNet_11:c1:68,0.000940361044941,0.0
