"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"20","0.028411","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=726, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"21","0.028610","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=726, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"22","0.028812","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=726, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"36","0.076737","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=742, FN=0, Flags=........C, BI=100, SSID=eduroam","-85 dBm"
"37","0.076836","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=742, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-85 dBm"
"38","0.076933","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=742, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-84 dBm"
"60","0.131038","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=727, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"61","0.131129","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=727, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"62","0.131364","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=727, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"106","0.154880","6f:81:f2:51:5e:f0","23:a7:2b:8b:5b:39","802.11","1480","Beacon frame, SN=2330, FN=13, Flags=opm.R..T.","-87 dBm"
"170","0.179262","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=743, FN=0, Flags=........C, BI=100, SSID=eduroam","-86 dBm"
"171","0.179366","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=743, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"172","0.179470","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=743, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"258","0.233385","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=728, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"259","0.233487","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=728, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"260","0.233722","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=728, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"325","0.281573","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=744, FN=0, Flags=........C, BI=100, SSID=eduroam","-84 dBm"
"326","0.281671","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=744, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-84 dBm"
"327","0.281776","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=744, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-84 dBm"
"350","0.335568","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=729, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"351","0.335777","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=729, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"352","0.336034","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=729, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"385","0.383891","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=745, FN=0, Flags=........C, BI=100, SSID=eduroam","-86 dBm"
"386","0.383993","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=745, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-85 dBm"
"387","0.384098","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=745, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"448","0.438252","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=730, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"449","0.438351","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=730, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"450","0.438574","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=730, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"475","0.486308","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=746, FN=0, Flags=........C, BI=100, SSID=eduroam","-85 dBm"
"476","0.486375","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=746, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-86 dBm"
"477","0.486487","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=746, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-85 dBm"
"527","0.540397","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=731, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"528","0.540457","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=731, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"529","0.540609","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=731, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"545","0.588683","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=747, FN=0, Flags=........C, BI=100, SSID=eduroam","-85 dBm"
"546","0.588745","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=747, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-85 dBm"
"547","0.589065","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=747, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-85 dBm"
"591","0.642924","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=732, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"592","0.642991","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=732, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"593","0.643187","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=732, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"610","0.691309","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=748, FN=0, Flags=........C, BI=100, SSID=eduroam","-85 dBm"
"611","0.691408","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=748, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-85 dBm"
"612","0.691513","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=748, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-85 dBm"
"637","0.745369","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=733, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"638","0.745477","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=733, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"639","0.745681","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=733, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"676","0.793663","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=749, FN=0, Flags=........C, BI=100, SSID=eduroam","-86 dBm"
"677","0.793762","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=749, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-85 dBm"
"678","0.793867","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=749, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"713","0.847687","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=734, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"714","0.847755","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=734, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"715","0.847952","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=734, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"737","0.895991","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=750, FN=0, Flags=........C, BI=100, SSID=eduroam","-86 dBm"
"738","0.896160","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=750, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-86 dBm"
"739","0.896264","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=750, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-87 dBm"
"755","0.950212","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=735, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"756","0.950311","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=735, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"757","0.950472","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=735, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"782","0.998432","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=751, FN=0, Flags=........C, BI=100, SSID=eduroam","-84 dBm"
"783","0.998499","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=751, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-84 dBm"
"784","0.998603","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=751, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-85 dBm"
