"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"650","0.935083","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2561, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"651","0.935174","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2561, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"741","0.981891","4a:d5:1e:d1:a6:78","ArubaNet_11:f1:21","802.11","45","Beacon frame[Malformed Packet]","-85 dBm"
"801","1.023982","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2409, FN=0, Flags=........C, BI=100, SSID=eduroam","-64 dBm"
"802","1.024040","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2409, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"803","1.024133","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2409, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-64 dBm"
"816","1.037401","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2562, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"817","1.037777","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2562, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"818","1.037835","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2562, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"885","1.126368","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2410, FN=0, Flags=........C, BI=100, SSID=eduroam","-64 dBm"
"886","1.126461","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2410, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"887","1.126558","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2410, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-64 dBm"
"905","1.139718","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2563, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"906","1.139824","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2563, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"907","1.139922","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2563, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1010","1.228889","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2411, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"1011","1.228955","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2411, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"1012","1.229056","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2411, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"1013","1.232510","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=2556, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"1014","1.232605","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=2556, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-86 dBm"
"1015","1.232708","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=4008, FN=0, Flags=........., BI=100, SSID=tamulink-guest","-87 dBm"
"1025","1.239156","0a:b6:28:f9:1c:84","42:15:01:09:04:a8","802.11","142","Beacon frame, SN=405, FN=9, Flags=o...R..T., BI=16652","-85 dBm"
"1026","1.242128","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2564, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"1027","1.242227","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2564, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"1028","1.242327","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2564, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"1090","1.331162","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2412, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"1091","1.331265","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2412, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"1092","1.331375","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2412, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"1093","1.334850","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=2557, FN=0, Flags=........., BI=100, SSID=eduroam","-88 dBm"
"1094","1.334908","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=2557, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"1095","1.335018","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=2557, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"1096","1.344621","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2565, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"1097","1.344790","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2565, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"1098","1.344893","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2565, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"1102","1.433809","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2413, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"1103","1.434114","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2413, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"1104","1.434218","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2413, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"1105","1.437238","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=2558, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"1106","1.437336","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=702, FN=0, Flags=........., BI=12601, SSID=\\357\\277\\275'\\357\\277\\275\\357\\277\\275oi","-87 dBm"
"1107","1.437436","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=2558, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-87 dBm"
"1108","1.447013","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2566, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"1109","1.447119","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2566, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"1110","1.447219","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2566, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"1138","1.535962","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2414, FN=0, Flags=........C, BI=100, SSID=eduroam","-64 dBm"
"1139","1.536126","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2414, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"1140","1.536180","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2414, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-64 dBm"
"1146","1.549267","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2567, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"1147","1.549363","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2567, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"1148","1.549456","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2567, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"1170","1.642076","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=2560, FN=0, Flags=........., BI=100, SSID=eduroam","-90 dBm"
"1171","1.642167","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=2560, FN=0, Flags=........., BI=100, SSID=tamulink-wpa","-91 dBm"
"1172","1.642266","49:de:c6:11:eb:42","ff:ff:ff:ff:ff:f7","802.11","236","Beacon frame, SN=2560, FN=0, Flags=........., BI=100, SSID=tamulink-guest[Malformed Packet]","-89 dBm"
"1173","1.651848","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2568, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"1174","1.651938","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2568, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1175","1.652040","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2568, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1190","1.659857","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2415, FN=0, Flags=........C, BI=100, SSID=eduroam","-64 dBm"
"1191","1.659924","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2415, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"1192","1.660025","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2415, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-64 dBm"
"1236","1.744352","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=2561, FN=0, Flags=........., BI=100, SSID=eduroam","-88 dBm"
"1238","1.744719","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=2561, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-88 dBm"
"1239","1.744816","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2416, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"1240","1.745225","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2416, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"1241","1.745318","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2416, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"1245","1.754155","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2569, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"1246","1.754253","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2569, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"1247","1.754354","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2569, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"1251","1.843146","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2417, FN=0, Flags=........C, BI=100, SSID=eduroam","-64 dBm"
"1252","1.843249","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2417, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"1253","1.843350","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2417, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"1254","1.846686","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=2562, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"1255","1.846781","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=2562, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"1256","1.846879","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=2562, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"1257","1.856393","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2570, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"1258","1.856535","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2570, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1259","1.856873","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2570, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1260","1.945337","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2418, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"1261","1.945479","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2418, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"1262","1.945686","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2418, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"1263","1.949080","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=2563, FN=0, Flags=........C, BI=100, SSID=eduroam","-87 dBm"
"1264","1.949175","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=2563, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"1265","1.949275","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=2563, FN=0, Flags=........., BI=100, SSID=tamulink-guest","-88 dBm"
"1266","1.958971","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2571, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"1267","1.959070","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2571, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1268","1.959173","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2571, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1272","2.047851","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2419, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"1273","2.047983","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2419, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"1274","2.048293","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2419, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"1275","2.061178","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=2572, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"1276","2.061310","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=2572, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1277","2.061606","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=2572, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1283","2.150236","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=2420, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"1284","2.150381","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=2420, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"1285","2.150680","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=2420, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"1287","2.154013","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=2565, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
