"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"2","0.000061","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1675, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"3","0.000125","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1675, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"4","0.000236","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1675, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"31","0.048674","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1691, FN=0, Flags=........., BI=100, SSID=eduroam","-87 dBm"
"32","0.048950","14:d9:b5:d5:95:d2","Broadcast","802.11","237","Beacon frame, SN=1691, FN=0, Flags=........., BI=100, SSID=tamulink-wpa[Packet size limited during capture]","-87 dBm"
"33","0.049053","cb:f0:c6:11:fc:f2","ff:ff:ff:ff:ff:33","802.11","239","Beacon frame, SN=1691, FN=0, Flags=........., BI=100, SSID=tamulink-guest","-87 dBm"
"59","0.100678","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1676, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"60","0.100803","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1676, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"61","0.100963","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1676, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"84","0.151240","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1692, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"85","0.151409","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1692, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"86","0.151513","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1692, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"111","0.203188","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1677, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"112","0.203280","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1677, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"113","0.203505","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1677, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"138","0.253640","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1693, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"139","0.253706","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1693, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"140","0.253811","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1693, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-88 dBm"
"156","0.305573","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1678, FN=0, Flags=........C, BI=100, SSID=eduroam","-56 dBm"
"157","0.305665","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1678, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-57 dBm"
"158","0.305862","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1678, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-56 dBm"
"181","0.355917","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1694, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"182","0.356021","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1694, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-90 dBm"
"183","0.356124","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1694, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"203","0.407889","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1679, FN=0, Flags=........C, BI=100, SSID=eduroam","-58 dBm"
"204","0.407996","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1679, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-58 dBm"
"205","0.408157","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1679, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-58 dBm"
"226","0.445958","5d:d5:13:86:9e:36","e2:4b:22:ff:c1:9c","802.11","57","Beacon frame, SN=3877, FN=1, Flags=o..P..F..[Malformed Packet]","-90 dBm"
"228","0.458314","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1695, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
