"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"30002","32.185544","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3345, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-73 dBm"
"30055","32.231645","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3361, FN=0, Flags=........., BI=100, SSID=eduroam","-76 dBm"
"30056","32.231766","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3361, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"30069","32.250288","ArubaNet_11:fd:12","Broadcast","802.11","239","Beacon frame, SN=3349, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"30084","32.287704","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3346, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"30085","32.287799","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3346, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"30086","32.288012","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3346, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-72 dBm"
"30109","32.334187","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3362, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
"30110","32.334286","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3362, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"30111","32.334390","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3362, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-76 dBm"
"30137","32.390094","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3347, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"30138","32.390194","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3347, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"30139","32.390411","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3347, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"30171","32.436534","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
"30172","32.436640","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"30173","32.436744","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"30189","32.492432","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3348, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"30190","32.492500","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3348, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-70 dBm"
"30191","32.492716","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3348, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"30219","32.538852","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
"30220","32.538965","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"30221","32.539084","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-76 dBm"
"30248","32.594681","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3349, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"30249","32.594741","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=3349, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"30250","32.594902","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3349, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"30277","32.641194","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3365, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"30278","32.641262","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3365, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
