"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"2","0.012882","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=29, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"3","0.012994","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=29, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"4","0.013156","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=29, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-72 dBm"
"5","0.019307","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=182, FN=0, Flags=........C, BI=100, SSID=eduroam","-61 dBm"
"6","0.019426","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=182, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-61 dBm"
"7","0.019592","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=182, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-61 dBm"
"8","0.110399","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=175, FN=0, Flags=........., BI=100, SSID=eduroa\\357","-87 dBm"
"9","0.110748","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=1199, FN=0, Flags=........., BI=41730, SSID=Broadcast[Packet size limited during capture]","-86 dBm"
"10","0.115221","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=30, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"11","0.115334","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=30, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"12","0.115442","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=30, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-73 dBm"
"13","0.121812","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=183, FN=0, Flags=........C, BI=100, SSID=eduroam","-61 dBm"
"14","0.121947","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=183, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-61 dBm"
"15","0.122126","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=183, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-62 dBm"
"19","0.212813","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=176, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"20","0.212923","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=176, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-90 dBm"
"22","0.217779","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=31, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"23","0.217878","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=31, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-73 dBm"
"24","0.217988","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=31, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-73 dBm"
"25","0.224174","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=184, FN=0, Flags=........C, BI=100, SSID=eduroam","-62 dBm"
"26","0.224278","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=184, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-62 dBm"
"27","0.224389","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=184, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-62 dBm"
"33","0.315420","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=177, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"34","0.315573","4f:76:a4:cf:1e:f4","8a:f6:ff:ff:af:40","802.11","236","Beacon frame, SN=2884, FN=13, Flags=.p.P.....","-89 dBm"
"37","0.320084","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=32, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"38","0.320181","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=32, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"39","0.320301","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=32, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-72 dBm"
"40","0.326540","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=185, FN=0, Flags=........C, BI=100, SSID=eduroam","-62 dBm"
"41","0.326659","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=185, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-62 dBm"
"42","0.326769","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=185, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-62 dBm"
