"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"3","0.012400","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1629, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-73 dBm"
"4","0.012498","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1765, FN=0, Flags=........C, BI=100, SSID=eduroam","-73 dBm"
"5","0.012593","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1739, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-73 dBm"
"6","0.064114","ArubaNet_11:f9:72","ff:ff:ff:ff:ff:e3","802.11","239","Beacon frame, SN=1538, FN=0, Flags=........., BI=100, SSID=tamulink-guest","-87 dBm"
"7","0.064170","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=1792, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"8","0.064275","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=1765, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-84 dBm"
"17","0.114989","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1630, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-72 dBm"
"18","0.115092","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1766, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"19","0.115196","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1740, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"35","0.166698","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=1539, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"36","0.166798","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=1793, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"37","0.166903","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=1766, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"40","0.217473","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1631, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"41","0.217573","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1767, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"42","0.217676","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1741, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"43","0.269097","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=1540, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"44","0.269198","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=1794, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"45","0.269302","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=1767, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"46","0.319781","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1632, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-73 dBm"
"47","0.319951","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1768, FN=0, Flags=........C, BI=100, SSID=eduroam","-73 dBm"
"48","0.320055","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1742, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-73 dBm"
