"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"20","0.011256","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3906, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"21","0.011353","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3953, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"22","0.011451","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3928, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"36","0.053313","ArubaNet_11:fb:11","Broadcast","802.11","237","Beacon frame, SN=3824, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"40","0.071848","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=3894, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-85 dBm"
"41","0.071948","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=3943, FN=0, Flags=........C, BI=100, SSID=eduroam","-85 dBm"
"42","0.072054","ArubaNet_11:ea:d1","Broadcast","802.11","237","Beacon frame, SN=3918, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-85 dBm"
"82","0.113707","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3907, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"83","0.113805","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3954, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"84","0.113905","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3929, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"121","0.155268","ArubaNet_11:fb:12","Broadcast","802.11","239","Beacon frame, SN=3712, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-57 dBm"
"122","0.155367","ArubaNet_11:fb:10","Broadcast","802.11","232","Beacon frame, SN=3853, FN=0, Flags=........C, BI=100, SSID=eduroam","-58 dBm"
"123","0.155473","ArubaNet_11:fb:11","Broadcast","802.11","237","Beacon frame, SN=3825, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-58 dBm"
"135","0.174462","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=3895, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-84 dBm"
"136","0.174562","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=3944, FN=0, Flags=........C, BI=100, SSID=eduroam","-85 dBm"
"137","0.174668","ArubaNet_11:ea:d1","Broadcast","802.11","237","Beacon frame, SN=3919, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-85 dBm"
"156","0.216276","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3908, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"157","0.216381","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3955, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"158","0.216484","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3930, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"179","0.257664","ArubaNet_11:fb:12","Broadcast","802.11","239","Beacon frame, SN=3713, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-58 dBm"
"180","0.257771","ArubaNet_11:fb:10","Broadcast","802.11","232","Beacon frame, SN=3854, FN=0, Flags=........C, BI=100, SSID=eduroam","-58 dBm"
"181","0.257874","ArubaNet_11:fb:11","Broadcast","802.11","237","Beacon frame, SN=3826, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-58 dBm"
"189","0.276803","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=3896, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"190","0.276871","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=3945, FN=0, Flags=........C, BI=100, SSID=eduroam","-86 dBm"
"191","0.276973","ArubaNet_11:ea:d1","Broadcast","802.11","237","Beacon frame, SN=3920, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"210","0.318521","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3909, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"211","0.318623","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3956, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"212","0.318724","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3931, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"226","0.359909","ArubaNet_11:fb:12","Broadcast","802.11","239","Beacon frame, SN=3714, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-57 dBm"
"227","0.359976","ArubaNet_11:fb:10","Broadcast","802.11","232","Beacon frame, SN=3855, FN=0, Flags=........C, BI=100, SSID=eduroam","-57 dBm"
"228","0.360079","ArubaNet_11:fb:11","Broadcast","802.11","237","Beacon frame, SN=3827, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-57 dBm"
"229","0.379206","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=3897, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-87 dBm"
"230","0.379311","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=3946, FN=0, Flags=........C, BI=100, SSID=eduroam","-87 dBm"
"231","0.379414","ArubaNet_11:ea:d1","Broadcast","802.11","237","Beacon frame, SN=3921, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"247","0.420899","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3910, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"248","0.420998","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3957, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"249","0.421096","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3932, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"290","0.462496","ArubaNet_11:fb:12","Broadcast","802.11","239","Beacon frame, SN=3715, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-58 dBm"
"291","0.462595","ArubaNet_11:fb:10","Broadcast","802.11","232","Beacon frame, SN=3856, FN=0, Flags=........C, BI=100, SSID=eduroam","-58 dBm"
"292","0.462698","ArubaNet_11:fb:11","Broadcast","802.11","238","Beacon frame, SN=3828, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-58 dBm"
"310","0.481599","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=3898, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-88 dBm"
"311","0.481668","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=3947, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"312","0.481770","ArubaNet_11:ea:d1","Broadcast","802.11","237","Beacon frame, SN=3922, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"333","0.523308","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3911, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"334","0.523405","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3958, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"335","0.523502","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3933, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"371","0.564717","ArubaNet_11:fb:12","Broadcast","802.11","239","Beacon frame, SN=3716, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-58 dBm"
"372","0.564818","ArubaNet_11:fb:10","Broadcast","802.11","232","Beacon frame, SN=3857, FN=0, Flags=........C, BI=100, SSID=eduroam","-58 dBm"
"373","0.564927","ArubaNet_11:fb:11","Broadcast","802.11","237","Beacon frame, SN=3829, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"403","0.584056","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=3899, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-87 dBm"
"404","0.584147","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=3948, FN=0, Flags=........C, BI=100, SSID=eduroam","-87 dBm"
"405","0.584251","ArubaNet_11:ea:d1","Broadcast","802.11","237","Beacon frame, SN=3923, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
