"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"21101","105.499592","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1886, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"21102","105.499703","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1886, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"21103","105.499968","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1886, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"21104","105.515222","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2025, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-78 dBm"
"21107","105.601979","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1887, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"21108","105.602091","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1887, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"21109","105.602356","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1887, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"21110","105.617125","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2026, FN=0, Flags=........C, BI=100, SSID=eduroam","-78 dBm"
"21111","105.617228","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2026, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-78 dBm"
"21112","105.617382","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2026, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-78 dBm"
"21114","105.704421","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1888, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"21115","105.704527","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1888, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-70 dBm"
"21116","105.704793","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1888, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"21117","105.719532","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2027, FN=0, Flags=........C, BI=100, SSID=eduroam","-79 dBm"
"21118","105.719649","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2027, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-78 dBm"
"21119","105.719765","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2027, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-78 dBm"
"21122","105.806898","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1889, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"21123","105.807004","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1889, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"21124","105.807270","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1889, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"21125","105.822061","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2028, FN=0, Flags=........C, BI=100, SSID=eduroam","-78 dBm"
"21126","105.822172","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2028, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-79 dBm"
"21127","105.822287","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2028, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-79 dBm"
"21128","105.909280","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1890, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"21129","105.909386","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1890, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"21130","105.909652","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1890, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"21131","105.924442","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2029, FN=0, Flags=........C, BI=100, SSID=eduroam","-79 dBm"
"21132","105.924548","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2029, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-79 dBm"
"21133","105.924662","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2029, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-79 dBm"
"21136","106.011587","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1891, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"21137","106.011693","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1891, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"21138","106.011962","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1891, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"21139","106.026743","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2030, FN=0, Flags=........C, BI=100, SSID=eduroam","-78 dBm"
"21140","106.026854","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2030, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-78 dBm"
"21141","106.026965","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2030, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-79 dBm"
"21142","106.113978","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1892, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"21143","106.114099","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1892, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-70 dBm"
"21144","106.114370","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1892, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"21146","106.129202","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2031, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"21147","106.129303","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2031, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"21148","106.129418","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2031, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-78 dBm"
"21150","106.216440","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1893, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
