"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"1163","0.636992","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1933, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-81 dBm"
"1177","0.691828","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1918, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"1178","0.691936","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1918, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1179","0.692088","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1918, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1198","0.739269","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1934, FN=0, Flags=........C, BI=100, SSID=eduroam","-81 dBm"
"1199","0.739337","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1934, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-81 dBm"
"1200","0.739442","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1934, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-81 dBm"
"1225","0.794214","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1919, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"1226","0.794305","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1919, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1227","0.794531","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1919, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1260","0.841488","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1935, FN=0, Flags=........C, BI=100, SSID=eduroam","-81 dBm"
"1261","0.841594","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1935, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-81 dBm"
"1262","0.841910","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1935, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-81 dBm"
"1310","0.885342","c9:17:da:54:ba:6e","a5:d9:02:ba:28:33","802.11","569","Fragmented IEEE 802.11 frame","-83 dBm"
"1326","0.896529","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1920, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"1327","0.896596","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1920, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1328","0.896796","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1920, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1367","0.944043","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=eduroam","-80 dBm"
"1368","0.944134","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-81 dBm"
"1369","0.944238","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-80 dBm"
"1388","0.998995","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1921, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"1389","0.999087","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1921, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1390","0.999248","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1921, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1419","1.046252","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1937, FN=0, Flags=........C, BI=100, SSID=eduroam","-80 dBm"
"1420","1.046348","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1937, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"1421","1.046448","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1937, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-81 dBm"
"1451","1.101237","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1922, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"1452","1.101334","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1922, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1453","1.101527","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1922, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1480","1.148673","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1938, FN=0, Flags=........C, BI=100, SSID=eduroam","-80 dBm"
"1481","1.148741","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1938, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"1482","1.148845","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1938, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-80 dBm"
"1511","1.203722","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1923, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"1512","1.203790","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1923, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1513","1.203951","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1923, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1576","1.250949","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1939, FN=0, Flags=........C, BI=100, SSID=eduroam","-80 dBm"
"1577","1.251215","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1939, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"1578","1.251316","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1939, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-81 dBm"
"1781","1.300166","bd:44:8c:f9:f8:50","07:55:1f:6b:2b:a1","802.11","57","Beacon frame, SN=3907, FN=6, Flags=opmP..FT.[Malformed Packet]","-89 dBm"
"1798","1.305733","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1924, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"1799","1.306356","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1924, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"1800","1.306512","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1924, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"1875","1.328425","","","802.11","39","Beacon frame[Malformed Packet]","-89 dBm"
"1969","1.353475","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1940, FN=0, Flags=........C, BI=100, SSID=eduroam","-81 dBm"
"1970","1.353574","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1940, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"1971","1.353678","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1940, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-81 dBm"
"2010","1.408501","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1925, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2011","1.408671","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1925, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"2012","1.408868","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1925, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"2026","1.455910","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1941, FN=0, Flags=........C, BI=100, SSID=eduroam","-81 dBm"
"2027","1.456017","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1941, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"2028","1.456121","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1941, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-81 dBm"
"2054","1.510945","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1926, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2055","1.511038","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1926, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"2056","1.511199","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1926, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"2092","1.558186","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1942, FN=0, Flags=........C, BI=100, SSID=eduroam","-80 dBm"
"2093","1.558246","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1942, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"2094","1.558577","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1942, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-80 dBm"
"2110","1.613336","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1927, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2111","1.613428","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1927, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"2112","1.613590","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1927, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"2135","1.660782","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1943, FN=0, Flags=........C, BI=100, SSID=eduroam","-80 dBm"
"2136","1.660882","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1943, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"2137","1.660986","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1943, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-80 dBm"
"2141","1.675565","a2:6f:2d:44:93:50","b3:b2:a7:e9:04:90","802.11","316","Fragmented IEEE 802.11 frame","-82 dBm"
"2175","1.715668","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1928, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2176","1.715773","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1928, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"2177","1.715936","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1928, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"2190","1.763101","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1944, FN=0, Flags=........C, BI=100, SSID=eduroam","-80 dBm"
"2191","1.763169","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1944, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"2192","1.763272","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1944, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-80 dBm"
"2238","1.818070","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1929, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2239","1.818239","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1929, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"2240","1.818439","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1929, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"2269","1.865587","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1945, FN=0, Flags=........C, BI=100, SSID=eduroam","-79 dBm"
"2270","1.865698","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1945, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"2271","1.865803","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1945, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-80 dBm"
"2329","1.899362","","","802.11","39","Beacon frame[Malformed Packet]","-85 dBm"
"2342","1.920480","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1930, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2343","1.920585","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1930, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"2344","1.920869","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1930, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"2395","1.968116","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1946, FN=0, Flags=........C, BI=100, SSID=eduroam","-80 dBm"
"2396","1.968180","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1946, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"2397","1.968238","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1946, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-80 dBm"
"2434","2.022766","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1931, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2435","2.022978","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1931, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"2436","2.023172","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1931, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"2460","2.070147","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1947, FN=0, Flags=........C, BI=100, SSID=eduroam","-80 dBm"
"2461","2.070207","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1947, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"2462","2.070298","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1947, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-79 dBm"
"2511","2.125232","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1932, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2512","2.125300","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1932, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"2513","2.125497","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1932, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"2584","2.172651","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1948, FN=0, Flags=........C, BI=100, SSID=eduroam","-79 dBm"
"2585","2.172720","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1948, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-79 dBm"
"2586","2.172824","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1948, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-79 dBm"
"2607","2.227728","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1933, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2608","2.227826","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1933, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"2609","2.227994","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1933, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"2632","2.275028","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1949, FN=0, Flags=........C, BI=100, SSID=eduroam","-79 dBm"
"2633","2.275096","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1949, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-79 dBm"
"2634","2.275200","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1949, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-79 dBm"
"2696","2.329954","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1934, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"2697","2.330027","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1934, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"2698","2.330223","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1934, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"2715","2.377440","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1950, FN=0, Flags=........C, BI=100, SSID=eduroam","-79 dBm"
"2716","2.377508","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1950, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"2717","2.377681","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1950, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-80 dBm"
"2748","2.432258","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1935, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2749","2.432363","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1935, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"2750","2.432514","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1935, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"2781","2.479887","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1951, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-79 dBm"
"2782","2.479999","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1951, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-79 dBm"
"2809","2.534659","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"2810","2.534722","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"2811","2.534871","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"2834","2.582093","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1952, FN=0, Flags=........C, BI=100, SSID=eduroam","-79 dBm"
"2835","2.582158","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1952, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-79 dBm"
"2836","2.582265","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1952, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-79 dBm"
"2854","2.637187","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1937, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"2855","2.637253","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1937, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"2856","2.637450","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1937, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"2886","2.684581","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1953, FN=0, Flags=........C, BI=100, SSID=eduroam","-79 dBm"
"2887","2.684650","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1953, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
"2888","2.684753","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1953, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-80 dBm"
