"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"65","0.084672","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1116, FN=0, Flags=........C, BI=100, SSID=eduroam","-52 dBm"
"66","0.084733","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1116, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-51 dBm"
"67","0.084934","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1116, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-52 dBm"
"194","0.187213","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1117, FN=0, Flags=........C, BI=100, SSID=eduroam","-51 dBm"
"195","0.187280","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1117, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-51 dBm"
"196","0.187504","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1117, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-51 dBm"
"237","0.289637","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1118, FN=0, Flags=........C, BI=100, SSID=eduroam","-51 dBm"
"238","0.289741","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1118, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-51 dBm"
"239","0.289906","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1118, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-51 dBm"
"283","0.392028","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1119, FN=0, Flags=........C, BI=100, SSID=eduroam","-51 dBm"
"284","0.392122","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1119, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-51 dBm"
"285","0.392346","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1119, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-51 dBm"
"320","0.494255","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1120, FN=0, Flags=........C, BI=100, SSID=eduroam","-51 dBm"
"321","0.494359","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1120, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-50 dBm"
"322","0.494559","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1120, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-51 dBm"
"365","0.596732","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1121, FN=0, Flags=........C, BI=100, SSID=eduroam","-52 dBm"
"366","0.596839","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1121, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-52 dBm"
"367","0.597000","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1121, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-52 dBm"
"420","0.699145","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1122, FN=0, Flags=........C, BI=100, SSID=eduroam","-52 dBm"
"421","0.699213","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1122, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-52 dBm"
"422","0.699373","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1122, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-52 dBm"
"466","0.801584","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1123, FN=0, Flags=........C, BI=100, SSID=eduroam","-52 dBm"
"467","0.801686","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1123, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-52 dBm"
"468","0.801849","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1123, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-52 dBm"
