"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"2","0.045238","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1304, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"3","0.045335","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1304, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"4","0.045430","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1304, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"5","0.064787","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1457, FN=0, Flags=........C, BI=100, SSID=eduroam","-75 dBm"
"6","0.064881","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1457, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-75 dBm"
"7","0.064975","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1457, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-75 dBm"
"8","0.147801","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1305, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"9","0.147896","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1305, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"10","0.147998","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1305, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"11","0.158897","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1450, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"12","0.158992","84:6c:f3:23:cc:8d","Broadcast","802.11","234","Beacon frame, SN=2833, FN=15, Flags=........., BI=100, SSID=tamulin\\a\\357\\277\\275[","-89 dBm"
"14","0.167362","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1458, FN=0, Flags=........C, BI=100, SSID=eduroam","-74 dBm"
"15","0.167455","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1458, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-74 dBm"
"16","0.167557","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1458, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-74 dBm"
"17","0.250216","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1306, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"18","0.250315","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1306, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"19","0.250417","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1306, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"20","0.261291","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1451, FN=0, Flags=........., BI=100, SSID=eduroam[Packet size limited during capture]","-91 dBm"
"22","0.269701","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1459, FN=0, Flags=........C, BI=100, SSID=eduroam","-74 dBm"
"23","0.269872","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1459, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-74 dBm"
"24","0.269975","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1459, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-74 dBm"
"25","0.352975","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1307, FN=0, Flags=........., BI=100, SSID=tamulink-guest[Malformed Packet]","-70 dBm"
"26","0.363636","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1452, FN=0, Flags=........C, BI=100, SSID=eduroam","-91 dBm"
"27","0.363769","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=1452, FN=0, Flags=........., BI=100, SSID=tamulink-wpa[Packet size limited during capture]","-90 dBm"
"33","0.372158","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1460, FN=0, Flags=........C, BI=100, SSID=eduroam","-74 dBm"
"34","0.372258","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1460, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-74 dBm"
"35","0.372360","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1460, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-74 dBm"
"46","0.454848","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1308, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"47","0.454946","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1308, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"48","0.455048","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1308, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"49","0.477349","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1461, FN=0, Flags=........C, BI=100, SSID=eduroam","-74 dBm"
"50","0.477517","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1461, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-74 dBm"
"51","0.477620","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1461, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-75 dBm"
"53","0.557255","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1309, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
