"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"37637","40.076974","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1225, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-70 dBm"
"37638","40.077090","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1225, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"37687","40.094935","ArubaNet_11:fd:10","Broadcast","802.11","232","Beacon frame, SN=1213, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"37695","40.115818","","","802.11","39","Beacon frame[Malformed Packet]","-88 dBm"
"37721","40.137056","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1207, FN=0, Flags=........C, BI=100, SSID=eduroam","-73 dBm"
"37722","40.137125","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1207, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-74 dBm"
"37723","40.137325","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1207, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-74 dBm"
"37769","40.179230","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1226, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"37770","40.179298","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1226, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-70 dBm"
"37771","40.179402","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1226, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"37803","40.239420","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1208, FN=0, Flags=........C, BI=100, SSID=eduroam","-73 dBm"
"37804","40.239488","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1208, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-73 dBm"
"37805","40.239684","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1208, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-73 dBm"
"37832","40.275921","","","802.11","39","Beacon frame[Malformed Packet]","-88 dBm"
"37840","40.281672","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1227, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"37841","40.281763","ArubaNet_11:fc:f1","Broadcast","802.11","238","Beacon frame, SN=1227, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-70 dBm"
"37842","40.281868","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1227, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"37900","40.297987","15:6c:c0:a4:81:0a","67:96:ea:3b:d4:00","802.11","53","Beacon frame, SN=3738, FN=8, Flags=.pm...FT.[Malformed Packet]","-83 dBm"
"37949","40.342235","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1209, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"38003","40.377061","","","802.11","39","Beacon frame[Malformed Packet]","-88 dBm"
"38015","40.383928","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1228, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"38016","40.384027","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1228, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-70 dBm"
"38017","40.384131","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1228, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"38116","40.404967","24:ce:c6:15:ed:b8","58:51:c6:b2:59:9b","802.11","1528","Beacon frame, SN=2615, FN=4, Flags=o.....F.., BI=34291, BI=63254","-73 dBm"
"38287","40.443989","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1210, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"38288","40.444315","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1210, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"38289","40.444425","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1210, FN=0, Flags=........., BI=100, SSID=tamulink-guest","-71 dBm"
"38392","40.465676","Motorola_17:2f:68","ArubaNet_11:ef:71","802.11","57","Beacon frame, SN=4095, FN=15, Flags=.pmP..FT.","-85 dBm"
"38440","40.475944","2f:b7:d6:b3:be:61","58:a2:02:30:29:19","802.11","1528","Beacon frame, SN=2175, FN=6, Flags=.p...MF..","-73 dBm"
"38493","40.486256","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=1229, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"38494","40.486317","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=1229, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"38495","40.486706","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=1229, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
