"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"2","0.000062","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=763, FN=0, Flags=........., BI=100, SSID=e\\357\\277\\275\\357\\277\\275[Packet size limited during capture]","-86 dBm"
"3","0.000233","ArubaNet_11:fc:f2","44:81:ff:ff:ff:ff","802.11","239","Beacon frame, SN=763, FN=0, Flags=........., BI=49721, SSID=\\357\\277\\275<\\357\\277\\275(wink-guest\\001\\a\\022\\357\\277\\275\\357\\277\\275\\036o`l\\003[Malformed Packet]","-88 dBm"
"34","0.051099","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=748, FN=0, Flags=........C, BI=100, SSID=eduroam","-58 dBm"
"35","0.051235","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=748, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-58 dBm"
"36","0.051438","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=748, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"62","0.102447","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=764, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"63","0.102562","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=764, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-90 dBm"
"95","0.153769","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=749, FN=0, Flags=........C, BI=100, SSID=eduroam","-56 dBm"
"96","0.153869","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=749, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-56 dBm"
"97","0.154094","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=749, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-56 dBm"
"126","0.204777","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=765, FN=0, Flags=........C, BI=100, SSID=eduroam","-87 dBm"
"127","0.204845","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=765, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"128","0.204950","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=765, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"155","0.256058","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=750, FN=0, Flags=........C, BI=100, SSID=eduroam","-58 dBm"
"156","0.256162","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=750, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-58 dBm"
"157","0.256416","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=750, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-58 dBm"
