"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"1","0.000000","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=1832, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"2","0.000107","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2016, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"3","0.000225","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=1988, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"4","0.051215","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2146, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"5","0.051314","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2191, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"6","0.051416","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2165, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"7","0.102501","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=1833, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"8","0.102602","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2017, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"9","0.102704","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=1989, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"10","0.153771","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2147, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"11","0.153839","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2192, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"12","0.153943","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2166, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"13","0.204931","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=1834, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"14","0.205035","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2018, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"15","0.205148","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=1990, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"22","0.256101","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2148, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"23","0.256206","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2193, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"24","0.256457","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2167, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"25","0.307257","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=1835, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"26","0.307389","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2019, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"27","0.307493","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=1991, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"28","0.358631","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2149, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-64 dBm"
"29","0.358731","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2194, FN=0, Flags=........C, BI=100, SSID=eduroam","-64 dBm"
"30","0.358833","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2168, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"31","0.409635","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=1836, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"32","0.409704","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2020, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
