"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"1","0.000000","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=475, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"2","0.000103","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=520, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"3","0.000165","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=494, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"4","0.050445","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=162, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"5","0.050519","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=346, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"6","0.050633","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=318, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"7","0.102080","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=476, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-72 dBm"
"8","0.102178","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=521, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"9","0.102282","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=495, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"10","0.153000","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=163, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"11","0.153108","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=347, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"12","0.153211","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=319, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"17","0.204473","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=477, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-72 dBm"
"18","0.204573","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=522, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"19","0.204677","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=496, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"20","0.255272","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=164, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"21","0.255377","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=348, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"22","0.255485","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=320, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"23","0.306871","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=478, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"24","0.306971","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=523, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"25","0.307073","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=497, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
