"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"1","0.000000","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=8, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-74 dBm"
"2","0.000068","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=192, FN=0, Flags=........C, BI=100, SSID=eduroam","-73 dBm"
"3","0.000359","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=164, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-74 dBm"
"4","0.051303","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=322, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"5","0.051404","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=367, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"6","0.051510","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=341, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"7","0.102615","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=9, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-73 dBm"
"8","0.102716","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=193, FN=0, Flags=........C, BI=100, SSID=eduroam","-73 dBm"
"9","0.102820","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=165, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-74 dBm"
"10","0.153865","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=323, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"11","0.153966","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=368, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"12","0.154068","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=342, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"13","0.205104","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=10, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-74 dBm"
"14","0.205205","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=194, FN=0, Flags=........C, BI=100, SSID=eduroam","-73 dBm"
