"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"1","0.000000","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2732, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"2","0.000097","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2777, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"3","0.000193","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2751, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"7","0.051205","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2419, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-62 dBm"
"8","0.051274","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2603, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"9","0.051378","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2575, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"10","0.102626","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2733, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"11","0.102726","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2778, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"12","0.102830","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2752, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"13","0.153682","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2420, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-62 dBm"
"14","0.153764","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2604, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"15","0.153876","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2576, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"16","0.205019","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2734, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"17","0.205087","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2779, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"18","0.205193","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2753, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"20","0.256031","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2421, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"21","0.256100","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2605, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"22","0.256321","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2577, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"23","0.307418","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2735, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-64 dBm"
"24","0.307523","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2780, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"25","0.307626","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2754, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"26","0.358430","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2422, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"27","0.358540","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2606, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"28","0.358642","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2578, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"29","0.409762","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2736, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"30","0.409830","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2781, FN=0, Flags=........C, BI=100, SSID=eduroam","-64 dBm"
"31","0.409933","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2755, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"32","0.460700","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2423, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"33","0.460767","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2607, FN=0, Flags=........C, BI=100, SSID=eduroam","-64 dBm"
"34","0.460868","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2579, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-64 dBm"
"38","0.512038","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2737, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-61 dBm"
"39","0.512140","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2782, FN=0, Flags=........C, BI=100, SSID=eduroam","-62 dBm"
"40","0.512236","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2756, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-61 dBm"
"41","0.563260","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2424, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-64 dBm"
