"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"858","5.852740","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4066, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"859","5.852840","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4040, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"864","5.954963","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3931, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"865","5.955062","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4067, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"866","5.955159","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4041, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"867","6.006219","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4067, FN=0, Flags=........., BI=16484, SSID=tamulink-wpa","-90 dBm"
"868","6.057600","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3932, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"869","6.057700","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4068, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"870","6.057804","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4042, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"873","6.108167","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3841, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"874","6.108271","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=4095, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"875","6.108374","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4068, FN=0, Flags=........., BI=100, SSID=tamulink-wpa","-87 dBm"
"878","6.159926","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3933, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"879","6.159993","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4069, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"880","6.160097","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4043, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"881","6.210628","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3842, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"882","6.210727","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=0, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"883","6.210987","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4069, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
