"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"4","0.015042","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2746, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-78 dBm"
"5","0.015106","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2930, FN=0, Flags=........C, BI=100, SSID=eduroam","-78 dBm"
"6","0.015202","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2902, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-78 dBm"
"7","0.066210","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3060, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-53 dBm"
"8","0.066273","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3105, FN=0, Flags=........C, BI=100, SSID=eduroam","-53 dBm"
"9","0.066368","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=3079, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-53 dBm"
"10","0.117616","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2747, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-78 dBm"
"11","0.117709","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2931, FN=0, Flags=........C, BI=100, SSID=eduroam","-78 dBm"
"12","0.117812","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2903, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-78 dBm"
"13","0.168793","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3061, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-53 dBm"
"14","0.168893","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3106, FN=0, Flags=........C, BI=100, SSID=eduroam","-53 dBm"
"15","0.168997","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=3080, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-53 dBm"
"16","0.220019","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2748, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-76 dBm"
"17","0.220120","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2932, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"18","0.220224","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2904, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"19","0.271191","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3062, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-53 dBm"
"20","0.271291","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3107, FN=0, Flags=........C, BI=100, SSID=eduroam","-53 dBm"
"21","0.271396","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=3081, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-53 dBm"
"25","0.322420","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2749, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-76 dBm"
"26","0.322520","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2933, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
"27","0.322624","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2905, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"28","0.373593","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3063, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-54 dBm"
"29","0.373692","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3108, FN=0, Flags=........C, BI=100, SSID=eduroam","-54 dBm"
"30","0.373795","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=3082, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-54 dBm"
"31","0.424756","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2750, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-76 dBm"
"32","0.424825","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2934, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
"33","0.424929","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2906, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"34","0.475988","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3064, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-54 dBm"
"35","0.476079","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3109, FN=0, Flags=........C, BI=100, SSID=eduroam","-54 dBm"
"36","0.476183","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=3083, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-54 dBm"
"38","0.527032","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2751, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"39","0.527135","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2935, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"40","0.527230","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2907, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"44","0.578471","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3065, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-54 dBm"
"45","0.578572","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3110, FN=0, Flags=........C, BI=100, SSID=eduroam","-54 dBm"
