"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"1","0.000000","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2038, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-79 dBm"
"2","0.000099","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2222, FN=0, Flags=........C, BI=100, SSID=eduroam","-79 dBm"
"3","0.000204","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2194, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-79 dBm"
"4","0.051569","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2352, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"5","0.051670","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2397, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"6","0.051773","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2371, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"15","0.168182","ArubaNet_11:ef:72","Broadcast","802.11","238","Beacon frame, SN=2135, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-55 dBm"
"16","0.168197","ArubaNet_11:ef:70","Broadcast","802.11","231","Beacon frame, SN=2271, FN=0, Flags=........C, BI=100, SSID=eduroam","-55 dBm"
"17","0.168449","ArubaNet_11:ef:71","Broadcast","802.11","236","Beacon frame, SN=2245, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-55 dBm"
"24","0.202288","ArubaNet_11:eb:52","Broadcast","802.11","238","Beacon frame, SN=2360, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"25","0.202310","ArubaNet_11:eb:50","Broadcast","802.11","231","Beacon frame, SN=2403, FN=0, Flags=........C, BI=100, SSID=eduroam","-87 dBm"
"26","0.202457","ArubaNet_11:eb:51","Broadcast","802.11","236","Beacon frame, SN=2379, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"31","0.256550","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2354, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-78 dBm"
"32","0.256652","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2399, FN=0, Flags=........C, BI=100, SSID=eduroam","-78 dBm"
"33","0.256755","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2373, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-78 dBm"
"35","0.334112","ArubaNet_11:ec:f0","Broadcast","802.11","231","Beacon frame, SN=2809, FN=0, Flags=........C, BI=100, SSID=eduroam","-75 dBm"
"36","0.334133","ArubaNet_11:ec:f1","Broadcast","802.11","236","Beacon frame, SN=2809, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-75 dBm"
"37","0.334281","ArubaNet_11:ec:f2","Broadcast","802.11","238","Beacon frame, SN=2809, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-75 dBm"
"47","0.462320","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2356, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"48","0.462419","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2401, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"49","0.462479","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2375, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"55","0.586033","Tp-LinkT_4b:47:72","Broadcast","802.11","221","Beacon frame, SN=2165, FN=0, Flags=........C, BI=100, SSID=OpenWrt","-76 dBm"
"57","0.631784","HonHaiPr_ed:f1:f1","Broadcast","802.11","145","Beacon frame, SN=1092, FN=0, Flags=........C, BI=100, SSID=HP-Print-f1-LaserJet 100","-84 dBm"
"61","0.666193","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=2358, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-76 dBm"
"62","0.666296","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=2403, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
"63","0.666400","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=2377, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"69","0.773364","ArubaNet_11:eb:a2","Broadcast","802.11","235","Beacon frame, SN=2338, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"70","0.773386","ArubaNet_11:eb:a0","Broadcast","802.11","228","Beacon frame, SN=2383, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"71","0.773663","ArubaNet_11:eb:a1","Broadcast","802.11","233","Beacon frame, SN=2357, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"72","0.776520","ArubaNet_11:ec:e0","Broadcast","802.11","228","Beacon frame, SN=2589, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"73","0.776530","ArubaNet_11:ec:e1","Broadcast","802.11","233","Beacon frame, SN=2589, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"74","0.776560","ArubaNet_11:ec:e2","Broadcast","802.11","235","Beacon frame, SN=2589, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"77","0.783568","BelkinIn_82:d0:fc","Broadcast","802.11","296","Beacon frame, SN=3178, FN=0, Flags=........., BI=100, SSID=Linksys04741","-90 dBm"
"81","0.819450","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=2046, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-81 dBm"
"82","0.819553","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=2230, FN=0, Flags=........C, BI=100, SSID=eduroam","-80 dBm"
"83","0.819657","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=2202, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-80 dBm"
