"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"1","0.000000","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=426, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-46 dBm"
"2","0.000098","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=471, FN=0, Flags=........C, BI=100, SSID=eduroam","-46 dBm"
"3","0.000199","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=445, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-46 dBm"
"4","0.051295","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=113, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-82 dBm"
"5","0.051360","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=297, FN=0, Flags=........C, BI=100, SSID=eduroam","-82 dBm"
"6","0.051716","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=269, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-82 dBm"
"7","0.102562","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=427, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-46 dBm"
"8","0.102660","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=472, FN=0, Flags=........C, BI=100, SSID=eduroam","-46 dBm"
"9","0.102764","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=446, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-46 dBm"
"10","0.153915","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=114, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-82 dBm"
"11","0.154015","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=298, FN=0, Flags=........C, BI=100, SSID=eduroam","-81 dBm"
"12","0.154119","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=270, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-81 dBm"
"13","0.204898","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=428, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-45 dBm"
"14","0.205070","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=473, FN=0, Flags=........C, BI=100, SSID=eduroam","-45 dBm"
"15","0.205173","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=447, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-45 dBm"
"28","0.256317","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=115, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-83 dBm"
"29","0.256418","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=299, FN=0, Flags=........C, BI=100, SSID=eduroam","-82 dBm"
"30","0.256521","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=271, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-84 dBm"
"34","0.307346","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=429, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-46 dBm"
"35","0.307446","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=474, FN=0, Flags=........C, BI=100, SSID=eduroam","-46 dBm"
"36","0.307549","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=448, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-46 dBm"
"37","0.358715","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=116, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-85 dBm"
"38","0.358815","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=300, FN=0, Flags=........C, BI=100, SSID=eduroam","-85 dBm"
"39","0.358918","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=272, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-85 dBm"
"40","0.409855","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=430, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-47 dBm"
"41","0.409980","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=475, FN=0, Flags=........C, BI=100, SSID=eduroam","-47 dBm"
"42","0.410103","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=449, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-47 dBm"
"43","0.461123","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=117, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-87 dBm"
"44","0.461223","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=301, FN=0, Flags=........C, BI=100, SSID=eduroam","-87 dBm"
"45","0.461328","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=273, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"50","0.511895","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=431, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-46 dBm"
"51","0.512002","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=476, FN=0, Flags=........C, BI=100, SSID=eduroam","-46 dBm"
"52","0.512217","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=450, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-46 dBm"
"53","0.563434","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=118, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"54","0.563549","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=302, FN=0, Flags=........C, BI=100, SSID=eduroam","-86 dBm"
"55","0.563687","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=274, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-86 dBm"
"56","0.614480","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=432, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-47 dBm"
"57","0.614548","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=477, FN=0, Flags=........C, BI=100, SSID=eduroam","-47 dBm"
"58","0.614651","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=451, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-47 dBm"
"59","0.665908","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=119, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-85 dBm"
"60","0.666009","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=303, FN=0, Flags=........C, BI=100, SSID=eduroam","-85 dBm"
"61","0.666113","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=275, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-85 dBm"
"62","0.716771","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=433, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-45 dBm"
"63","0.716868","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=478, FN=0, Flags=........C, BI=100, SSID=eduroam","-45 dBm"
"64","0.716968","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=452, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-45 dBm"
"69","0.768201","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=120, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-85 dBm"
"70","0.768268","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=304, FN=0, Flags=........C, BI=100, SSID=eduroam","-85 dBm"
"71","0.768372","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=276, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-85 dBm"
"72","0.819343","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=434, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-45 dBm"
"73","0.819442","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=479, FN=0, Flags=........C, BI=100, SSID=eduroam","-45 dBm"
"74","0.819545","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=453, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-45 dBm"
"81","0.870707","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=121, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
