"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"307","0.737555","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2838, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"308","0.737658","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2812, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"342","0.787813","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2865, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"415","0.839886","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2703, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"416","0.839955","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2839, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"417","0.840060","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2813, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"469","0.890071","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2612, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"470","0.890171","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2866, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"471","0.890274","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2839, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"472","0.942300","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2704, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"473","0.942428","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2840, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"474","0.942533","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2814, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"479","0.992296","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2613, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-88 dBm"
"480","0.992399","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2867, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"481","1.044646","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2705, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"482","1.044717","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2841, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"483","1.044825","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2815, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"484","1.094824","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2614, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"485","1.094947","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2868, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"516","1.147161","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2706, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"517","1.147263","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2842, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"518","1.147377","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2816, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"894","1.249406","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2707, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"895","1.249475","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2843, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"896","1.249764","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2817, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"1092","1.299382","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2616, FN=0, Flags=........., BI=100, SSID=tamulink-guest[Malformed Packet]","-89 dBm"
"1195","1.351941","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2708, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"1196","1.352041","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2844, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"1197","1.352144","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2818, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"1198","1.402024","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2617, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"1199","1.402145","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2871, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"1202","1.454342","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2709, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"1203","1.454442","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2845, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"1204","1.454546","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2819, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"1207","1.504367","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2618, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-87 dBm"
"1208","1.504471","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2872, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"1227","1.556565","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2710, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"1228","1.556665","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2846, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"1229","1.556760","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2820, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"1234","1.606683","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2619, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"1235","1.607240","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2846, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"1260","1.659110","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2711, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"1261","1.659208","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2847, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"1262","1.659311","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2821, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"1428","1.709199","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2874, FN=0, Flags=........., BI=100, SSID=eduroam[Packet size limited during capture]","-90 dBm"
"1429","1.709351","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2847, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-91 dBm"
"1681","1.761305","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2712, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-62 dBm"
"1682","1.761403","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2848, FN=0, Flags=........C, BI=100, SSID=eduroam","-62 dBm"
"1683","1.761501","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2822, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-62 dBm"
"1732","1.812071","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2848, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-90 dBm"
"1735","1.863880","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2713, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"1736","1.863948","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2849, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"1737","1.864096","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2823, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"1745","1.914016","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2622, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"1746","1.914141","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2876, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"1747","1.914324","d1:65:aa:e0:42:dd","94:9b:42:34:51:20","802.11","237","Beacon frame, SN=2849, FN=9, Flags=........., BI=100, SSID=tamulink-wpa[Packet size limited during capture]","-89 dBm"
"1804","1.966101","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2714, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"1805","1.966202","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2850, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"1806","1.966300","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2824, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"1875","2.016280","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2623, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"1876","2.016379","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2877, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"1877","2.016476","ArubaNet_11:f9:49","Broadcast","802.11","237","Beacon frame, SN=2850, FN=0, Flags=........., BI=100, SSID=tam\\357\\277\\275*\\357\\277\\275\\357\\277[Packet size limited during capture]","-87 dBm"
"1885","2.068599","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2715, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"1886","2.068705","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2851, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"1887","2.068802","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2825, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"1919","2.170921","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2716, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"1920","2.170982","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2852, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"1921","2.171288","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2826, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"1929","2.221033","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2625, FN=0, Flags=........., BI=100, SSID=tamul\\357\\277\\275\\357\\277\\275t\\357\\277[Malformed Packet]","-87 dBm"
"1930","2.221089","9b:35:d7:25:4b:71","67:20:ca:07:22:a2","802.11","232","Beacon frame, SN=2826, FN=15, Flags=........., BI=100[Packet size limited during capture]","-87 dBm"
"1931","2.221485","ArubaNet_11:1f:86","Broadcast","802.11","237","Beacon frame, SN=619, FN=13, Flags=........., BI=26043, SSID=Broadcast","-87 dBm"
"1970","2.273352","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2717, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"1971","2.273451","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2853, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"1972","2.273548","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2827, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"2009","2.323605","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2880, FN=0, Flags=........., BI=100, SSID=eduroam[Packet size limited during capture]","-87 dBm"
"2010","2.323802","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2853, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-86 dBm"
"2055","2.375907","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2718, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-58 dBm"
"2056","2.376004","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2854, FN=0, Flags=........C, BI=100, SSID=eduroam","-58 dBm"
"2057","2.376108","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2828, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-58 dBm"
"2063","2.426045","24:1e:8a:5d:f9:70","Broadcast","802.11","232","Beacon frame, SN=3435, FN=7, Flags=........., BI=96, SSID=eduroam[Malformed Packet]","-89 dBm"
"2064","2.426104","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2854, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"2067","2.478222","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2719, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"2068","2.478297","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2855, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"2069","2.478407","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2829, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"2071","2.528336","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2628, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"2072","2.528435","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2882, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"2073","2.528545","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2855, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"2075","2.580571","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2720, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"2076","2.580670","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2856, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"2077","2.580822","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2830, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"2080","2.630709","ArubaNet_11:f9:72","df:fe:ff:ff:ff:ff","802.11","239","Beacon frame, SN=2629, FN=0, Flags=........., BI=100, SSID=tamulink-guest","-89 dBm"
"2083","2.683070","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2721, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"2084","2.683138","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2857, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"2085","2.683241","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2831, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"2088","2.733092","1a:cb:79:aa:9b:8c","ff:ff:38:c3:6e:9f","802.11","239","Beacon frame, SN=3398, FN=0, Flags=........., BI=99, SSID=tamulink-guest","-89 dBm"
"2089","2.733149","24:c2:c6:11:f9:70","Broadcast","802.11","232","Beacon frame, SN=3908, FN=0, Flags=........., BI=1258, SSID=eduroam[Malformed Packet]","-88 dBm"
"2090","2.733248","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2857, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"2117","2.785489","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2722, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"2118","2.785610","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2858, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"2119","2.785715","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2832, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"2185","2.835662","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2631, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"2186","2.835762","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2885, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"2187","2.835866","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2858, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"2231","2.887751","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2723, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"2232","2.887853","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2859, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"2233","2.887953","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2833, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"2236","2.937847","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2632, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"2237","2.937915","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2886, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"2238","2.938299","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2859, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"2248","2.990328","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2724, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"2249","2.990427","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2860, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"2250","2.990532","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2834, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"2261","3.040292","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2633, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"2262","3.040391","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2887, FN=0, Flags=........., BI=100, SSID=eduroam[Packet size limited during capture]","-91 dBm"
"2293","3.092557","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2725, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"2294","3.092624","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2861, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"2295","3.092725","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2835, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"2368","3.142795","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2634, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"2369","3.142964","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2888, FN=0, Flags=........., BI=100, SSID=eduroam","-89 dBm"
"2413","3.195144","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2726, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-58 dBm"
"2414","3.195244","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2862, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"2415","3.195350","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2836, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"2451","3.245104","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2635, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-88 dBm"
"2452","3.245171","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2889, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"2455","3.297356","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2727, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"2456","3.297466","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2863, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"2457","3.297574","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=2837, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"2479","3.347605","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2636, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"2480","3.347710","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2890, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"2483","3.399767","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2728, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-58 dBm"
"2484","3.399834","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2864, FN=0, Flags=........C, BI=100, SSID=eduroam","-58 dBm"
"2485","3.399937","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2838, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"2501","3.450534","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2864, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"2521","3.502166","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2729, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
"2522","3.502266","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2865, FN=0, Flags=........C, BI=100, SSID=eduroam","-60 dBm"
"2523","3.502369","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2839, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-60 dBm"
"2527","3.552463","1f:ef:dd:48:a5:cf","ff:ff:ff:ff:ff:3f","802.11","232","Beacon frame, SN=1929, FN=13, Flags=........., BI=456, SSID=ed\\357\\277\\275\\020\\357[Malformed Packet]","-84 dBm"
"2528","3.604507","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2730, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-59 dBm"
"2529","3.604574","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=2866, FN=0, Flags=........C, BI=100, SSID=eduroam","-59 dBm"
"2530","3.604936","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=2840, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-59 dBm"
"2535","3.707084","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=2731, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-60 dBm"
