"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"3","0.010400","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3046, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"4","0.010496","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3182, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"5","0.010596","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3156, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"6","0.062901","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2955, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"7","0.062993","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=3209, FN=0, Flags=........C, BI=100, SSID=eduroam","-86 dBm"
"8","0.063126","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=3182, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-86 dBm"
"9","0.113023","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3047, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"10","0.113122","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3183, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"11","0.113228","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3157, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"17","0.165255","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2956, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"18","0.165360","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=3210, FN=0, Flags=........C, BI=100, SSID=eduroam","-86 dBm"
"19","0.165544","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=3183, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-86 dBm"
"33","0.215265","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3048, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"34","0.215332","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3184, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"35","0.215542","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=3158, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"50","0.267730","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2957, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-88 dBm"
"51","0.267798","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=3211, FN=0, Flags=........C, BI=100, SSID=eduroam","-87 dBm"
"52","0.267902","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=3184, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"53","0.317823","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3049, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"54","0.317921","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3185, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"55","0.318027","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3159, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"66","0.370208","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2958, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"67","0.370307","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=3212, FN=0, Flags=........C, BI=100, SSID=eduroam","-87 dBm"
"68","0.370410","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=3185, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"73","0.420262","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3050, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"74","0.420362","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3186, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"75","0.420466","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3160, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
