"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"1","0.000000","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=2723, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-87 dBm"
"2","0.000101","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=2772, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"3","0.002336","ArubaNet_11:ea:d1","Broadcast","802.11","237","Beacon frame, SN=2747, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"66","0.041736","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=2736, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"67","0.041923","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=2783, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"68","0.042160","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=2758, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"106","0.082339","ArubaNet_11:fb:12","Broadcast","802.11","239","Beacon frame, SN=2541, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-54 dBm"
"107","0.082442","ArubaNet_11:fb:10","Broadcast","802.11","232","Beacon frame, SN=2682, FN=0, Flags=........C, BI=100, SSID=eduroam","-54 dBm"
"108","0.082542","ArubaNet_11:fb:11","Broadcast","802.11","238","Beacon frame, SN=2654, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-54 dBm"
"126","0.102066","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=2724, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-87 dBm"
"127","0.102402","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=2773, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"128","0.102597","ArubaNet_11:ea:d1","Broadcast","802.11","237","Beacon frame, SN=2748, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"184","0.144370","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=2737, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-63 dBm"
"185","0.144438","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=2784, FN=0, Flags=........C, BI=100, SSID=eduroam","-63 dBm"
"186","0.144541","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=2759, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-63 dBm"
"239","0.184917","ArubaNet_11:fb:12","Broadcast","802.11","239","Beacon frame, SN=2542, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-54 dBm"
"240","0.184985","ArubaNet_11:fb:10","Broadcast","802.11","232","Beacon frame, SN=2683, FN=0, Flags=........C, BI=100, SSID=eduroam","-55 dBm"
"241","0.185089","ArubaNet_11:fb:11","Broadcast","802.11","237","Beacon frame, SN=2655, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-54 dBm"
"291","0.204805","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=2725, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"292","0.204905","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=2774, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"336","0.260746","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=2738, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"337","0.260854","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=2785, FN=0, Flags=........., BI=100, SSID=eduroam[Malformed Packet]","-65 dBm"
"338","0.260911","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=2760, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"406","0.307194","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=2726, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"407","0.307262","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=2775, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"408","0.307365","ArubaNet_11:ea:d1","Broadcast","802.11","237","Beacon frame, SN=2750, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"473","0.349052","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=2739, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-65 dBm"
"474","0.349157","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=2786, FN=0, Flags=........C, BI=100, SSID=eduroam","-65 dBm"
"475","0.349300","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=2761, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"505","0.389716","ArubaNet_11:fb:12","Broadcast","802.11","239","Beacon frame, SN=2544, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-56 dBm"
"506","0.389784","ArubaNet_11:fb:10","Broadcast","802.11","232","Beacon frame, SN=2685, FN=0, Flags=........C, BI=100, SSID=eduroam","-56 dBm"
"507","0.389887","ArubaNet_11:fb:11","Broadcast","802.11","237","Beacon frame, SN=2657, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-57 dBm"
"524","0.409653","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=2727, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"525","0.409752","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=2776, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"526","0.409856","ArubaNet_11:ea:d1","Broadcast","802.11","237","Beacon frame, SN=2751, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"568","0.451473","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=2740, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"570","0.451775","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=2762, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-65 dBm"
"651","0.492052","ArubaNet_11:fb:12","Broadcast","802.11","239","Beacon frame, SN=2545, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-57 dBm"
"652","0.492114","ArubaNet_11:fb:10","Broadcast","802.11","232","Beacon frame, SN=2686, FN=0, Flags=........C, BI=100, SSID=eduroam","-56 dBm"
"653","0.492208","ArubaNet_11:fb:11","Broadcast","802.11","237","Beacon frame, SN=2658, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-57 dBm"
"703","0.511719","ArubaNet_11:ea:d2","Broadcast","802.11","239","Beacon frame, SN=2728, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"704","0.511988","ArubaNet_11:ea:d0","Broadcast","802.11","232","Beacon frame, SN=2777, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
