"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"7","0.031059","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=3054, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"8","0.031159","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=3238, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"9","0.031302","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=3210, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"13","0.082531","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3368, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"14","0.082631","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3413, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"15","0.082736","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=3387, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"16","0.133363","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=3055, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"17","0.133474","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=3239, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"18","0.133590","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=3211, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"19","0.184919","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3369, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"20","0.185019","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3414, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"21","0.185122","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=3388, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"22","0.235888","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=3056, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"23","0.236005","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=3240, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"24","0.236315","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=3212, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"26","0.287316","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3370, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"27","0.287416","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3415, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"28","0.287520","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=3389, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"29","0.338282","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=3057, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"30","0.338452","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=3241, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"31","0.338557","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=3213, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"32","0.389716","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3371, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"33","0.389815","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3416, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"34","0.389919","ArubaNet_11:eb:b1","Broadcast","802.11","237","Beacon frame, SN=3390, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"35","0.440723","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=3058, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"36","0.440823","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=3242, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"37","0.440926","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=3214, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"38","0.492128","ArubaNet_11:eb:b2","Broadcast","802.11","239","Beacon frame, SN=3372, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"39","0.492228","ArubaNet_11:eb:b0","Broadcast","802.11","232","Beacon frame, SN=3417, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"43","0.542898","ArubaNet_11:fd:b2","Broadcast","802.11","239","Beacon frame, SN=3059, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"44","0.542995","ArubaNet_11:fd:b0","Broadcast","802.11","232","Beacon frame, SN=3243, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"45","0.543094","ArubaNet_11:fd:b1","Broadcast","802.11","237","Beacon frame, SN=3215, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
