"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"17","0.022498","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=971, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-82 dBm"
"18","0.022564","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=1225, FN=0, Flags=........C, BI=100, SSID=eduroam","-81 dBm"
"19","0.022858","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=1198, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-82 dBm"
"31","0.071582","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1063, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"32","0.071683","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1199, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"33","0.071788","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1173, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-70 dBm"
"47","0.125085","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=972, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-82 dBm"
"48","0.125256","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=1226, FN=0, Flags=........C, BI=100, SSID=eduroam","-82 dBm"
"49","0.125360","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=1199, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-82 dBm"
"53","0.173996","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1064, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"54","0.174064","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1200, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"55","0.174169","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1174, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"70","0.227518","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=973, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-81 dBm"
"71","0.227618","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=1227, FN=0, Flags=........C, BI=100, SSID=eduroam","-82 dBm"
"72","0.227722","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=1200, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-81 dBm"
"79","0.276393","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1065, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"80","0.276461","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1201, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"81","0.276563","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1175, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"98","0.329960","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=974, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-82 dBm"
"99","0.330060","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=1228, FN=0, Flags=........C, BI=100, SSID=eduroam","-82 dBm"
"100","0.330162","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=1201, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-82 dBm"
"111","0.378851","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1066, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"112","0.378955","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1202, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"113","0.379059","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1176, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"126","0.432265","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=975, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-84 dBm"
"127","0.432327","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=1229, FN=0, Flags=........C, BI=100, SSID=eduroam","-84 dBm"
"128","0.432763","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=1202, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-83 dBm"
"132","0.481245","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1067, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"133","0.481336","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1203, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"134","0.481440","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=1177, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"143","0.534529","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=976, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-83 dBm"
"144","0.534631","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=1230, FN=0, Flags=........C, BI=100, SSID=eduroam","-83 dBm"
"145","0.534727","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=1203, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-84 dBm"
"149","0.583589","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=1068, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"150","0.583658","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=1204, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
