Frame Number,Time Offset,Source,Destination,RSSI (dBm),Protocol Name,Description,
401,21.5786344,131.253.61.80,10.231.231.191,212 (0xD4),TCP,"TCP:[Continuation to #391]Flags=...AP..F, SrcPort=HTTPS(443), DstPort=9034, PayloadLen=349, Seq=3734691870 - 3734692220, Ack=1519836572, Win=65392 (scale factor 0x0) = 65392","{TCP:44, IPv4:43}"
402,21.5787011,10.231.231.191,131.253.61.80,,TCP,"TCP:[Request Fast-Retransmit from Seq3734688654]Flags=...A...., SrcPort=9034, DstPort=HTTPS(443), PayloadLen=0, Seq=1519836572, Ack=3734688654, Win=17520 (scale factor 0x0) = 17520","{TCP:44, IPv4:43}"
403,21.6103881,[24DEC6 11EF61],[*BROADCAST],212 (0xD4),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 212 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
404,21.6159395,131.253.61.80,10.231.231.191,212 (0xD4),TCP,"TCP:[Continuation to #369]Flags=...A...., SrcPort=HTTPS(443), DstPort=9034, PayloadLen=536, Seq=3734688654 - 3734689190, Ack=1519836572, Win=65392 (scale factor 0x0) = 65392","{TCP:44, IPv4:43}"
405,21.6161414,10.231.231.191,131.253.61.80,,TCP,"TCP:Flags=...A...., SrcPort=9034, DstPort=HTTPS(443), PayloadLen=0, Seq=1519836572, Ack=3734692220, Win=17520 (scale factor 0x0) = 17520","{TCP:44, IPv4:43}"
406,21.6166435,10.231.231.191,131.253.61.80,,TLS,TLS:TLS Rec Layer-1 Encrypted Alert,"{TLS:46, SSLVersionSelector:45, TCP:44, IPv4:43}"
407,21.6167187,10.231.231.191,131.253.61.80,,TCP,"TCP:Flags=...A...F, SrcPort=9034, DstPort=HTTPS(443), PayloadLen=0, Seq=1519836657, Ack=3734692220, Win=17520 (scale factor 0x0) = 17520","{TCP:44, IPv4:43}"
408,21.6547659,10.231.231.191,128.194.254.2,,DNS,"DNS:QueryId = 0xA9A0, QUERY (Standard query), Query  for settings-win.data.microsoft.com of type Host Addr on class Internet","{DNS:48, UDP:47, IPv4:19}"
409,21.6569769,128.194.254.2,10.231.231.191,212 (0xD4),DNS,"DNS:QueryId = 0xA9A0, QUERY (Standard query), Response - Success, 52, 0 ... ","{DNS:48, UDP:47, IPv4:19}"
410,21.6583479,10.231.231.191,cy2.settings.data.microsoft.com.akadns.net,,TCP,"TCP:Flags=......S., SrcPort=9035, DstPort=HTTPS(443), PayloadLen=0, Seq=134167223, Ack=0, Win=17520 ( Negotiating scale factor 0x8 ) = 17520","{TCP:50, IPv4:49}"
411,21.6793235,131.253.61.80,10.231.231.191,212 (0xD4),TCP,"TCP:Flags=...A...., SrcPort=HTTPS(443), DstPort=9034, PayloadLen=0, Seq=3734692220, Ack=1519836658, Win=65307 (scale factor 0x0) = 65307","{TCP:44, IPv4:43}"
412,21.8153391,[24DEC6 11EF61],[*BROADCAST],212 (0xD4),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 212 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
413,21.9180430,[24DEC6 11EF61],[*BROADCAST],212 (0xD4),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 212 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
