"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"82","0.739257","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1481, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"83","0.739355","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1481, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"84","0.739457","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1481, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"85","0.744068","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1626, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"86","0.744236","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=1626, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"87","0.744338","ArubaNet_21:04:60","ed:ff:ff:ff:ff:ff","802.11","236","Beacon frame, SN=1626, FN=0, Flags=........., BI=100, SSID=tamulink-guest","-88 dBm"
"88","0.753648","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1634, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"89","0.753741","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1634, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"90","0.753843","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1634, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"91","0.841598","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1482, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"92","0.841689","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1482, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"93","0.841790","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1482, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"95","0.856044","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1635, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"96","0.856135","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1635, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"97","0.856236","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1635, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"99","0.943989","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1483, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"100","0.944081","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1483, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"101","0.944183","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1483, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"102","0.958478","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1636, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"103","0.958578","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1636, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"104","0.958680","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1636, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"111","1.046198","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1484, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"112","1.046295","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1484, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"113","1.046390","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1484, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"114","1.051365","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=1629, FN=0, Flags=........., BI=100, SSID=tamulink-\\027pa","-87 dBm"
"115","1.062161","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1637, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"116","1.062429","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1637, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"117","1.148973","ArubaNet_10:e0:c0","Broadcast","802.11","229","Beacon frame, SN=680, FN=15, Flags=........., BI=30255[Packet size limited during capture]","-70 dBm"
"118","1.149077","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1485, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"119","1.163262","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1638, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"120","1.163361","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1638, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"121","1.163463","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1638, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"122","1.231018","CameoCom_fe:21:fc","Broadcast","802.11","322","Beacon frame, SN=3158, FN=0, Flags=........C, BI=100, SSID=toop2","-93 dBm"
"123","1.251176","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1486, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"124","1.251274","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1486, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"125","1.251377","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1486, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"126","1.256072","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1631, FN=0, Flags=........., BI=100, SSID=eduroam","-88 dBm"
"127","1.256163","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=1631, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"128","1.256311","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=1731, FN=12, Flags=........., BI=100, SSID=tamulink-guest","-88 dBm"
"129","1.265555","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1639, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"130","1.265621","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1639, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"131","1.265723","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1639, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"140","1.353567","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1487, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"141","1.353665","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1487, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"142","1.353767","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1487, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"143","1.358460","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1632, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"144","1.358554","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=1632, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"145","1.358656","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=1632, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-87 dBm"
"147","1.368001","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1640, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"148","1.368093","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1640, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"149","1.368194","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1640, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"159","1.455884","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1488, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"160","1.456014","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1488, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"161","1.456116","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1488, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"165","1.460777","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1633, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"166","1.460844","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=1633, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"167","1.460946","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=1633, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-86 dBm"
"168","1.470386","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1641, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"169","1.470483","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1641, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"170","1.470585","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1641, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"174","1.558175","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1489, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"175","1.558269","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1489, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"176","1.558364","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1489, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"177","1.572650","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1642, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"178","1.572748","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1642, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"179","1.572851","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1642, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"184","1.636498","CameoCom_fe:21:fc","Broadcast","802.11","322","Beacon frame, SN=3162, FN=0, Flags=........., BI=100, SSID=toop2","-94 dBm"
"187","1.661110","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1490, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"188","1.665686","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1635, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"189","1.665789","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=1635, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-87 dBm"
"190","1.665891","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=1635, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"191","1.675173","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1643, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"192","1.675265","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1643, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"193","1.675368","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1643, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"194","1.763175","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1491, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"195","1.763275","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1491, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"196","1.763377","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1491, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"197","1.767952","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1636, FN=0, Flags=........., BI=100, SSID=eduroam","-89 dBm"
"198","1.768010","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=1636, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"199","1.768120","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=1636, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-88 dBm"
"200","1.777567","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1644, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"201","1.777658","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1644, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"202","1.777760","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1644, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"223","1.865565","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1492, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"224","1.865668","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1492, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"225","1.865771","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1492, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"226","1.870424","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1637, FN=0, Flags=........C, BI=100, SSID=eduroam","-88 dBm"
"227","1.870515","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=1637, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-90 dBm"
"228","1.870616","ArubaNet_11:eb:42","Broadcast","802.11","236","Beacon frame, SN=1637, FN=0, Flags=........., BI=100, SSID=ta-\\357\\277\\275\\357\\277\\275\\023y\\357\\277\\275","-88 dBm"
"229","1.879958","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1645, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"230","1.880050","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1645, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"231","1.880151","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1645, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"232","1.943664","CameoCom_fe:21:fc","Broadcast","802.11","322","Beacon frame, SN=3165, FN=0, Flags=........C, BI=100, SSID=toop2","-94 dBm"
"233","1.967876","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1493, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"234","1.968004","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1493, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"235","1.972813","ArubaNet_11:eb:40","Broadcast","802.11","229","Beacon frame, SN=1638, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"236","1.972905","ArubaNet_11:eb:41","Broadcast","802.11","234","Beacon frame, SN=1638, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"237","1.973007","ArubaNet_11:eb:42","ff:b7:2f:10:d1:ff","802.11","236","Beacon frame, SN=1638, FN=0, Flags=........., BI=100, SSID=tamulink-guest","-89 dBm"
"238","1.982348","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1646, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"239","1.982439","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1646, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"240","1.982542","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1646, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"249","2.070877","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1494, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"250","2.071240","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1494, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"251","2.084873","ArubaNet_11:fd:a0","Broadcast","802.11","229","Beacon frame, SN=1647, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"252","2.085004","ArubaNet_11:fd:a1","Broadcast","802.11","234","Beacon frame, SN=1647, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"253","2.085106","ArubaNet_11:fd:a2","Broadcast","802.11","236","Beacon frame, SN=1647, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"254","2.172690","ArubaNet_10:e0:40","Broadcast","802.11","229","Beacon frame, SN=1495, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"255","2.172798","ArubaNet_10:e0:41","Broadcast","802.11","234","Beacon frame, SN=1495, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"256","2.173033","ArubaNet_10:e0:42","Broadcast","802.11","236","Beacon frame, SN=1495, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
